timestamp,settlement_period,niv,demand_forecast,wind_forecast,solar_forecast,generation_forecast,interconnector_flow,day_ahead_price,system_price,temperature
2025-09-11T11:30:00Z,24,182.31,24991.12,5844.6,7448.21,22043.28,1853.8,33.4,51.61,15.06
2025-09-11T12:00:00Z,25,54.67,25847.9,5373.93,7661.03,24464.89,1391.11,28.05,25.36,15.34
2025-09-11T12:30:00Z,26,-305.19,24816.52,4586.68,9253.78,22883.15,1567.6,20.48,-22.55,15.41
2025-09-11T13:00:00Z,27,-34.51,25337.61,3774.7,9708.12,23126.26,1735.16,28.46,23.97,15.65
2025-09-11T13:30:00Z,28,-382.25,25221.92,4348.51,9934.97,22985.94,2610.44,26.72,13.78,16.11
2025-09-11T14:00:00Z,29,-795.2,26150.35,4158.34,9951.84,25344.24,2155.81,24.55,-28.16,16.01
2025-09-11T14:30:00Z,30,-296.62,26651.25,4567.69,9033.22,24090.71,2056.03,38.52,34.19,16.28
2025-09-11T15:00:00Z,31,-553.18,26739.62,3998.69,7973.61,25444.74,1449.34,43.68,17.62,16.34
2025-09-11T15:30:00Z,32,-202.52,27232.6,3648.18,9799.76,25954.33,1332.02,35.32,13.53,16.37
2025-09-11T16:00:00Z,33,-822.5,27904.52,3402.56,9055.5,28032.35,1135.78,45.46,-4.87,16.68
2025-09-11T16:30:00Z,34,-86.04,27987.71,4069.34,7158.46,25836.28,1866.3,41.1,20.83,16.79
2025-09-11T17:00:00Z,35,-616.36,29300.84,4700.08,6392.85,28463.7,1947.81,45.07,14.76,16.74
2025-09-11T17:30:00Z,36,53.57,29639.71,4090.21,5070.04,26556.35,1888.87,61.35,76.23,17.23
2025-09-11T18:00:00Z,37,57.83,29375.63,4532.03,3424.43,28128.36,832.8,57.27,52.69,17.61
2025-09-11T18:30:00Z,38,-437.88,28816.16,4431.52,3146.93,28330.23,1039.94,57.26,42.72,17.32
2025-09-11T19:00:00Z,39,601.7,29346.29,4119.14,1755.29,25588.94,2374.38,54.82,93.74,17.11
2025-09-11T19:30:00Z,40,420.29,28873.41,4201.19,1361.59,26925.79,1764.12,52.56,72.43,17.33
2025-09-11T20:00:00Z,41,843.25,28259.21,5404.12,0.0,25409.79,1945.65,62.28,86.64,17.33
2025-09-11T20:30:00Z,42,792.58,26981.27,4198.15,0.0,24686.54,1397.76,44.36,56.3,17.69
2025-09-11T21:00:00Z,43,86.2,26918.27,,49.37,26147.26,1884.71,57.43,65.34,17.82
2025-09-11T21:30:00Z,44,-233.52,26083.42,4270.23,0.0,25399.36,1333.71,61.32,59.66,17.84
2025-09-11T22:00:00Z,45,-139.63,26044.4,4265.95,0.0,24300.8,1850.89,50.74,47.04,17.54
2025-09-11T22:30:00Z,46,-345.9,24874.35,5079.59,63.05,24144.65,1552.13,48.7,15.57,17.56
2025-09-11T23:00:00Z,47,-134.07,25510.69,5212.62,0.0,24221.4,1603.07,46.86,42.14,17.16
2025-09-11T23:30:00Z,48,-249.68,25473.91,4970.93,0.0,24393.05,1709.61,54.66,40.13,17.3
2025-09-12T00:00:00Z,1,-3.38,23503.39,5342.95,36.76,23059.23,628.83,49.41,62.86,17.25
2025-09-12T00:30:00Z,2,-204.29,23310.49,5053.68,28.44,21902.39,1148.12,35.41,13.48,16.89
2025-09-12T01:00:00Z,3,-93.21,23146.98,4228.43,0.0,20387.01,2293.53,45.56,15.75,16.88
2025-09-12T01:30:00Z,4,-129.94,22063.89,4328.25,0.0,19804.11,2106.56,35.01,45.15,17.17
2025-09-12T02:00:00Z,5,439.61,22050.28,4909.78,0.0,18850.79,2133.83,41.5,74.66,16.91
2025-09-12T02:30:00Z,6,-131.38,22189.72,5381.6,228.73,20940.02,1323.4,38.22,29.8,16.82
2025-09-12T03:00:00Z,7,-744.96,22962.37,4714.77,213.71,22198.67,1749.34,42.56,-3.65,16.52
2025-09-12T03:30:00Z,8,-189.84,21710.19,5266.96,136.17,18601.56,2552.12,44.61,13.07,16.33
2025-09-12T04:00:00Z,9,-203.29,23230.21,5248.64,0.0,21730.61,1420.7,34.6,19.76,15.81
2025-09-12T04:30:00Z,10,107.42,22915.31,7031.21,0.0,19731.48,1789.77,41.05,66.4,15.64
2025-09-12T05:00:00Z,11,27.21,23616.24,6637.73,0.0,22212.76,1459.6,31.26,28.2,15.5
2025-09-12T05:30:00Z,12,-953.1,24917.97,7532.93,0.0,24380.19,2454.52,41.01,-11.44,15.76
2025-09-12T06:00:00Z,13,-845.05,26102.59,6995.56,1087.18,24335.2,1880.13,42.47,5.9,15.26
2025-09-12T06:30:00Z,14,-789.14,26249.52,6595.64,2037.72,24109.2,2780.29,47.84,-17.71,15.11
2025-09-12T07:00:00Z,15,-832.47,27299.12,6495.38,2481.48,24698.46,2282.47,39.35,1.07,15.35
2025-09-12T07:30:00Z,16,-860.38,26931.95,5850.08,4159.4,24932.09,2389.04,33.11,-11.57,15.27
2025-09-12T08:00:00Z,17,-59.96,27358.52,6008.94,4262.2,24528.81,2424.73,48.56,61.84,15.24
2025-09-12T08:30:00Z,18,-41.54,26972.43,6596.74,4534.27,24239.06,2868.73,37.79,29.93,15.09
2025-09-12T09:00:00Z,19,313.34,27046.78,6944.55,5877.92,23496.47,2450.48,26.65,56.73,14.95
2025-09-12T09:30:00Z,20,-208.55,27055.67,7151.11,5332.8,25140.56,2643.25,37.03,10.1,14.65
2025-09-12T10:00:00Z,21,-666.62,26380.33,7052.16,6585.68,24903.48,1797.9,29.12,-14.19,14.65
2025-09-12T10:30:00Z,22,-496.04,26534.92,6852.61,7237.22,25287.43,1713.39,24.88,10.49,14.6
2025-09-12T11:00:00Z,23,-328.43,26272.28,7722.89,6792.61,24702.37,1291.71,29.17,14.09,14.81
2025-09-12T11:30:00Z,24,-564.25,25053.93,8015.64,7102.72,23190.31,2174.75,29.62,2.19,14.85
2025-09-12T12:00:00Z,25,-985.15,24680.15,8536.24,6892.74,23943.94,1689.72,20.26,-32.04,14.98
2025-09-12T12:30:00Z,26,-554.6,25462.5,8205.91,6861.48,23206.73,1767.02,21.82,-1.99,15.13
2025-09-12T13:00:00Z,27,-743.27,25623.76,7546.2,6504.91,24346.09,1771.16,24.35,-0.22,15.38
2025-09-12T13:30:00Z,28,-379.3,25508.74,8560.83,5535.53,23575.77,1924.89,25.06,11.28,15.53
2025-09-12T14:00:00Z,29,-791.85,25983.37,8194.54,5936.24,25610.97,1384.51,24.2,-13.93,15.58
2025-09-12T14:30:00Z,30,-499.36,26395.78,8022.66,5736.99,24180.37,1743.48,33.79,-8.07,15.87
2025-09-12T15:00:00Z,31,-363.34,26318.78,8260.08,6629.74,24999.51,976.1,33.56,-0.64,16.38
2025-09-12T15:30:00Z,32,-492.96,26878.09,8579.1,6935.19,25473.12,2042.27,31.93,2.39,16.67
2025-09-12T16:00:00Z,33,-130.66,28062.37,8818.04,4794.91,27534.74,421.36,39.07,22.83,16.78
2025-09-12T16:30:00Z,34,-573.6,28638.61,8516.99,5710.91,28055.87,904.11,44.01,7.45,16.99
2025-09-12T17:00:00Z,35,-571.27,29371.26,8243.59,3757.39,28186.76,1678.61,42.1,14.6,16.75
2025-09-12T17:30:00Z,36,-692.61,29543.29,8846.39,3254.9,28062.82,1618.73,48.34,8.63,16.92
2025-09-12T18:00:00Z,37,105.16,28988.74,8908.4,2490.48,26263.31,1609.56,50.52,55.85,17.01
2025-09-12T18:30:00Z,38,-310.1,28691.47,9042.57,2067.42,28410.92,713.44,46.87,42.88,16.95
2025-09-12T19:00:00Z,39,-239.03,29569.26,9540.2,1101.57,29213.8,-70.42,52.33,21.8,16.91
2025-09-12T19:30:00Z,40,499.16,28439.96,9010.31,687.4,25524.66,1944.43,55.97,95.3,16.91
2025-09-12T20:00:00Z,41,-83.51,27984.27,9708.85,0.0,27779.68,1333.83,44.17,34.85,17.2
2025-09-12T20:30:00Z,42,-596.84,27161.59,10188.37,117.8,26294.07,1623.38,44.61,18.71,17.47
2025-09-12T21:00:00Z,43,35.12,26349.62,9002.42,0.0,24599.25,966.81,42.04,60.29,17.26
2025-09-12T21:30:00Z,44,586.5,25750.65,9475.1,0.0,22840.95,1389.16,48.15,81.84,17.11
2025-09-12T22:00:00Z,45,274.12,26105.78,9576.95,0.0,25249.12,702.62,33.91,54.08,16.94
2025-09-12T22:30:00Z,46,-306.65,25185.26,9618.93,36.43,24920.49,1352.91,32.91,25.91,17.04
2025-09-12T23:00:00Z,47,84.75,25283.63,9189.36,0.0,22711.75,1933.13,41.33,57.51,16.96
2025-09-12T23:30:00Z,48,66.26,25149.89,9518.65,97.91,24253.15,607.12,37.07,68.91,16.84
2025-09-13T00:00:00Z,1,568.15,21684.79,9311.44,130.82,18450.5,2524.1,25.17,51.58,16.82
2025-09-13T00:30:00Z,2,24.24,21576.98,9082.97,0.0,20841.68,948.54,23.7,26.58,16.52
2025-09-13T01:00:00Z,3,-187.57,20911.25,9276.83,47.3,19491.69,1351.41,26.37,29.54,16.63
2025-09-13T01:30:00Z,4,-381.7,21186.57,8824.95,85.03,19137.99,1536.15,30.96,5.16,16.43
2025-09-13T02:00:00Z,5,413.94,20708.63,9028.83,0.0,16995.63,2742.24,20.71,41.88,16.05
2025-09-13T02:30:00Z,6,-249.13,20616.97,8830.49,0.0,19071.5,1699.95,29.99,19.62,15.8
2025-09-13T03:00:00Z,7,-387.27,19782.43,8774.96,0.0,18199.44,2141.68,25.32,2.56,15.87
2025-09-13T03:30:00Z,8,-418.12,20432.9,8585.06,33.28,18682.78,1376.88,34.09,-1.13,15.59
2025-09-13T04:00:00Z,9,-621.2,19832.12,7426.57,131.07,18541.81,1705.6,31.67,0.81,15.62
2025-09-13T04:30:00Z,10,-380.9,21696.03,8563.61,0.0,19637.01,2015.0,27.77,39.08,15.31
2025-09-13T05:00:00Z,11,-555.85,21458.21,8192.08,0.0,21596.18,1166.46,38.66,14.14,15.0
2025-09-13T05:30:00Z,12,-1002.74,22280.98,8421.78,0.0,21674.78,1494.57,34.85,-8.97,15.02
2025-09-13T06:00:00Z,13,-571.77,22740.59,8268.67,525.44,21203.29,1818.73,42.87,6.85,14.73
2025-09-13T06:30:00Z,14,-577.19,24147.29,7917.83,1215.95,21893.03,2306.9,29.12,-13.23,14.84
2025-09-13T07:00:00Z,15,-450.44,24778.12,8680.46,2562.99,22782.9,2067.9,32.56,6.74,14.87
2025-09-13T07:30:00Z,16,-543.58,26206.63,8077.25,2486.42,23812.95,2399.13,33.23,-10.32,14.66
2025-09-13T08:00:00Z,17,-375.68,26050.86,7958.51,3746.64,24320.02,1664.06,29.53,21.79,14.66
2025-09-13T08:30:00Z,18,247.54,25427.88,7858.84,4330.92,21630.44,2640.67,29.87,62.3,14.58
2025-09-13T09:00:00Z,19,-434.46,24647.19,7844.9,5290.44,23440.69,2338.3,24.91,47.76,14.73
2025-09-13T09:30:00Z,20,17.93,23925.83,7719.8,5402.73,21331.74,1828.17,26.52,12.14,15.25
2025-09-13T10:00:00Z,21,-646.63,23943.01,7800.58,6556.73,23079.59,1728.24,24.44,-8.34,15.3
2025-09-13T10:30:00Z,22,-382.38,23315.03,7544.44,7223.91,20906.69,1680.96,20.29,12.83,15.57
2025-09-13T11:00:00Z,23,-151.95,23633.85,7347.55,6453.69,21918.09,1435.88,25.28,0.83,15.75
2025-09-13T11:30:00Z,24,-93.09,23145.5,6858.74,5927.87,21640.08,1567.31,28.8,23.73,15.96
2025-09-13T12:00:00Z,25,-569.52,23075.05,7283.56,7430.32,21431.06,1709.84,13.36,-40.06,16.14
2025-09-13T12:30:00Z,26,-167.55,22650.84,6295.65,7631.21,19864.76,1796.89,15.64,-11.07,16.18
2025-09-13T13:00:00Z,27,-703.34,23240.71,6902.98,7120.39,21764.42,2027.24,18.57,-30.36,16.5
2025-09-13T13:30:00Z,28,-415.24,22803.42,6932.04,5958.93,20765.25,1669.25,20.12,-3.09,16.69
2025-09-13T14:00:00Z,29,-744.29,23737.2,6558.55,7149.41,23208.23,897.18,27.69,2.16,16.75
2025-09-13T14:30:00Z,30,-1171.54,24611.84,6928.21,7158.43,24464.76,1396.04,33.55,-12.15,17.23
2025-09-13T15:00:00Z,31,-680.3,24682.0,6844.7,6523.56,22929.05,1730.18,24.04,-30.74,17.51
2025-09-13T15:30:00Z,32,-904.78,25688.04,5952.19,6875.56,23605.7,2223.04,26.63,-22.77,17.7
2025-09-13T16:00:00Z,33,-445.5,25269.97,5710.96,6866.51,23240.39,1291.83,34.36,1.51,18.23
2025-09-13T16:30:00Z,34,-413.76,25926.01,5482.89,7117.49,24692.31,1256.04,37.29,6.7,18.04
2025-09-13T17:00:00Z,35,-138.42,27353.76,5698.83,6429.69,25399.87,1177.93,33.57,44.03,18.52
2025-09-13T17:30:00Z,36,33.16,28016.11,4524.05,4356.79,26569.34,1329.68,62.52,71.38,18.5
2025-09-13T18:00:00Z,37,-289.72,27533.42,4951.58,3630.88,26912.73,839.69,48.8,52.13,18.69
2025-09-13T18:30:00Z,38,319.6,28438.33,3947.87,2561.42,25997.2,1629.0,62.59,95.52,18.69
2025-09-13T19:00:00Z,39,427.72,26575.28,4730.1,2145.06,24680.93,1301.04,51.64,71.52,18.58
2025-09-13T19:30:00Z,40,-76.89,26283.01,4973.0,917.01,24455.1,2241.1,52.31,45.41,18.94
2025-09-13T20:00:00Z,41,-162.92,25879.58,4647.18,0.0,24541.85,1173.61,53.84,74.89,19.38
2025-09-13T20:30:00Z,42,34.83,25349.77,5671.37,110.73,23594.02,1594.15,53.0,69.1,19.33
2025-09-13T21:00:00Z,43,-74.39,24228.99,5375.35,0.0,24058.8,1046.86,47.5,33.71,19.37
2025-09-13T21:30:00Z,44,394.78,23450.42,4894.95,0.0,21273.22,1415.93,46.8,80.98,19.32
2025-09-13T22:00:00Z,45,698.19,23610.12,5008.26,82.41,21142.59,1587.96,41.83,79.71,19.61
2025-09-13T22:30:00Z,46,186.16,23174.91,5144.93,0.0,21153.32,2207.77,45.27,79.54,19.02
2025-09-13T23:00:00Z,47,-584.94,22707.5,5451.99,0.0,22853.77,1236.63,36.65,-0.21,18.96
2025-09-13T23:30:00Z,48,-707.32,22963.37,5188.16,0.0,22053.89,1272.39,44.5,5.53,18.64
2025-09-14T00:00:00Z,1,-600.73,21485.85,5530.42,0.0,20011.57,1422.07,45.99,32.85,17.95
2025-09-14T00:30:00Z,2,-408.72,21167.82,4826.61,0.0,20676.95,670.19,37.41,9.76,17.68
2025-09-14T01:00:00Z,3,-391.15,20824.98,4801.99,38.11,18634.21,1916.85,37.78,-3.97,17.89
2025-09-14T01:30:00Z,4,-730.27,20242.88,5617.49,25.82,19465.3,1557.11,27.42,19.67,17.53
2025-09-14T02:00:00Z,5,-425.71,19953.59,5201.06,34.15,17553.26,1850.52,40.63,46.2,17.48
2025-09-14T02:30:00Z,6,-303.49,19975.46,5241.74,5.22,18275.61,1479.21,30.28,8.53,17.53
2025-09-14T03:00:00Z,7,-914.68,20195.59,5575.74,0.0,19504.89,1701.87,39.26,-4.43,17.3
2025-09-14T03:30:00Z,8,-1020.73,19510.87,5513.77,0.06,17499.38,2087.66,27.62,-7.39,17.12
2025-09-14T04:00:00Z,9,-822.24,21023.23,5681.98,0.0,19448.8,2058.93,40.42,1.18,16.54
2025-09-14T04:30:00Z,10,-294.4,21097.33,5853.96,0.0,19059.13,1421.66,32.63,-0.58,16.2
2025-09-14T05:00:00Z,11,64.33,21264.06,5596.44,0.0,18515.58,2310.02,40.28,30.66,16.24
2025-09-14T05:30:00Z,12,236.45,23180.35,5128.47,43.81,21158.96,2038.56,41.03,70.12,16.11
2025-09-14T06:00:00Z,13,106.94,23342.33,4524.61,921.35,21613.31,1837.53,35.48,33.64,16.08
2025-09-14T06:30:00Z,14,204.76,23584.58,5000.48,2148.54,21597.62,1776.87,43.15,57.03,16.01
2025-09-14T07:00:00Z,15,608.78,25565.12,4961.28,3071.46,22388.13,2244.29,41.27,74.55,16.43
2025-09-14T07:30:00Z,16,459.3,26001.27,5376.68,3677.62,24740.09,1480.53,32.54,59.56,16.3
2025-09-14T08:00:00Z,17,-47.71,25286.42,5074.85,5420.04,23925.74,1431.96,37.13,59.76,16.64
2025-09-14T08:30:00Z,18,-485.05,25506.11,4124.49,5771.09,23731.86,2443.22,37.17,15.73,16.68
2025-09-14T09:00:00Z,19,10.69,25162.72,4122.9,6139.71,22013.32,2044.98,32.65,34.87,17.1
2025-09-14T09:30:00Z,20,154.79,24091.14,4904.13,6716.14,21261.6,2105.88,27.6,37.28,16.9
2025-09-14T10:00:00Z,21,-27.7,24519.72,4841.89,7992.3,22321.85,1729.36,30.6,28.34,17.05
2025-09-14T10:30:00Z,22,215.55,24246.68,4866.71,9327.29,20756.38,2052.19,20.04,41.53,17.09
2025-09-14T11:00:00Z,23,-364.29,23762.22,3714.86,9859.21,22658.67,1427.75,21.17,-24.64,17.27
2025-09-14T11:30:00Z,24,-442.25,23217.72,3599.45,10466.23,20907.57,1905.46,21.81,2.3,17.72
2025-09-14T12:00:00Z,25,-434.69,23468.54,3101.13,9831.49,21950.34,1142.17,19.46,-8.22,17.99
2025-09-14T12:30:00Z,26,-832.66,22445.61,3545.29,11133.06,20374.74,2060.88,19.71,-15.52,18.46
2025-09-14T13:00:00Z,27,15.43,23815.22,2998.52,10110.9,21064.58,1961.01,20.35,26.13,18.53
2025-09-14T13:30:00Z,28,-252.63,22929.35,3166.72,9725.63,21329.14,1324.51,27.22,7.36,18.57
2025-09-14T14:00:00Z,29,-424.75,23277.44,3274.69,8728.41,22633.82,1192.99,24.6,-2.94,18.81
2025-09-14T14:30:00Z,30,212.64,23736.48,2651.72,10478.6,20994.97,1621.48,25.94,39.41,19.03
2025-09-14T15:00:00Z,31,206.92,24241.31,2487.57,9257.62,22817.88,850.47,38.18,42.83,19.21
2025-09-14T15:30:00Z,32,-283.39,25093.27,2263.63,8227.3,24361.63,958.13,37.22,27.35,19.22
2025-09-14T16:00:00Z,33,-583.53,25635.62,2405.46,7094.22,25041.18,1739.26,36.41,7.72,19.69
2025-09-14T16:30:00Z,34,-506.54,26402.8,2446.14,8060.97,25897.99,1045.08,44.75,23.38,19.8
2025-09-14T17:00:00Z,35,-228.53,26395.57,2827.96,6607.67,25189.4,1254.2,42.84,17.49,20.29
2025-09-14T17:30:00Z,36,-493.22,27127.88,2759.22,5805.21,27707.16,498.38,51.69,34.42,20.44
2025-09-14T18:00:00Z,37,73.29,26639.85,2311.01,4477.18,24728.75,1327.67,53.49,41.03,20.71
2025-09-14T18:30:00Z,38,-111.25,27245.98,2177.96,3503.91,26126.32,1783.95,58.83,67.71,20.92
2025-09-14T19:00:00Z,39,6.87,26923.7,2259.83,2349.94,26057.3,1199.8,61.08,56.62,20.8
2025-09-14T19:30:00Z,40,-327.85,26053.81,3357.71,920.58,24997.9,1656.58,51.49,43.14,20.92
2025-09-14T20:00:00Z,41,-752.36,25024.4,3343.04,0.0,25578.06,781.19,54.62,10.91,21.35
2025-09-14T20:30:00Z,42,-391.07,24748.87,2542.47,0.0,22186.02,2120.28,62.12,47.05,21.37
2025-09-14T21:00:00Z,43,148.73,23538.92,2934.88,68.09,22219.38,1099.65,47.37,63.39,21.51
2025-09-14T21:30:00Z,44,183.97,23333.17,3696.29,0.0,22528.69,727.71,45.12,53.12,21.57
2025-09-14T22:00:00Z,45,-470.33,22780.65,3643.66,0.0,23071.98,451.27,41.89,47.03,21.51
2025-09-14T22:30:00Z,46,-231.51,23626.81,3663.08,45.78,21125.73,1566.63,48.2,28.34,21.4
2025-09-14T23:00:00Z,47,-494.72,21705.86,4236.71,52.68,20589.17,1835.8,39.14,8.48,21.34
2025-09-14T23:30:00Z,48,270.16,20903.7,4459.94,0.0,18889.3,547.62,32.87,56.98,21.31
2025-09-15T00:00:00Z,1,-116.35,22438.97,4876.8,68.78,21123.0,1578.73,41.27,25.17,20.8
2025-09-15T00:30:00Z,2,198.36,21705.21,5669.59,40.85,19735.13,1283.62,35.09,40.37,20.62
2025-09-15T01:00:00Z,3,277.41,21877.61,5409.3,58.77,19733.95,1941.01,36.45,57.41,20.34
2025-09-15T01:30:00Z,4,386.5,21415.05,5866.2,0.0,19949.52,1165.03,36.55,78.99,20.0
2025-09-15T02:00:00Z,5,280.33,21330.52,5829.79,39.56,19593.19,1879.13,38.42,44.88,20.03
2025-09-15T02:30:00Z,6,25.79,21221.78,4973.55,53.44,18813.41,2505.01,40.3,44.34,19.61
2025-09-15T03:00:00Z,7,-156.78,22219.24,4801.08,222.81,21671.83,1423.42,35.33,41.14,19.05
2025-09-15T03:30:00Z,8,114.76,21934.55,5756.23,0.0,19802.43,1312.25,40.18,43.66,18.99
2025-09-15T04:00:00Z,9,27.06,22860.18,5921.87,36.81,20242.01,2651.27,45.08,27.37,18.44
2025-09-15T04:30:00Z,10,-36.4,23003.23,5853.89,65.27,21290.69,1850.97,34.57,32.11,17.81
2025-09-15T05:00:00Z,11,198.13,24017.77,4971.01,26.6,22012.63,1757.69,43.33,59.3,17.83
2025-09-15T05:30:00Z,12,-126.69,24251.72,5549.94,91.01,22725.86,1560.3,35.87,31.78,17.7
2025-09-15T06:00:00Z,13,135.49,25906.45,5490.83,1006.58,23303.11,2430.48,40.78,37.37,17.66
2025-09-15T06:30:00Z,14,-298.6,26257.64,5576.63,1868.79,25462.18,1795.57,46.67,59.54,17.45
2025-09-15T07:00:00Z,15,-690.41,26450.38,5930.32,3091.61,25132.82,1816.14,36.81,2.26,17.06
2025-09-15T07:30:00Z,16,-554.66,27581.34,6396.22,3000.66,26269.9,1660.28,46.85,14.72,16.75
2025-09-15T08:00:00Z,17,-1070.26,27585.28,6027.91,4729.42,27132.85,1904.09,33.85,-26.21,16.67
2025-09-15T08:30:00Z,18,-290.99,27454.34,5747.32,5045.0,25307.41,2025.79,34.12,14.91,16.41
2025-09-15T09:00:00Z,19,-418.08,27297.2,5203.55,6311.88,25385.58,2407.74,29.17,7.52,16.52
2025-09-15T09:30:00Z,20,-200.93,27123.08,5247.82,6366.45,25411.68,1265.46,36.68,6.89,16.5
2025-09-15T10:00:00Z,21,-374.84,25366.0,4963.79,8358.78,23753.8,1575.91,31.64,10.41,16.65
2025-09-15T10:30:00Z,22,-164.06,25628.79,4192.49,10208.76,22872.16,2540.04,36.06,26.71,16.82
2025-09-15T11:00:00Z,23,-209.3,25669.74,3156.52,8773.2,23987.82,1722.77,33.1,10.98,17.06
2025-09-15T11:30:00Z,24,-528.54,25206.8,3729.17,10404.29,23775.91,1911.98,25.31,3.4,17.35
2025-09-15T12:00:00Z,25,-387.05,24475.5,3857.78,9605.7,23032.78,1417.91,25.59,21.12,17.47
2025-09-15T12:30:00Z,26,-544.95,23932.98,4432.36,9797.51,22774.71,1371.4,23.3,-0.87,17.73
2025-09-15T13:00:00Z,27,-99.83,25798.64,4772.74,9785.26,23536.86,1839.83,29.96,7.52,18.0
2025-09-15T13:30:00Z,28,62.45,25225.99,4631.4,7949.36,23224.03,1249.77,32.63,28.9,17.7
2025-09-15T14:00:00Z,29,-250.33,26296.84,5279.17,8066.54,24527.87,1645.4,32.55,26.97,18.08
2025-09-15T14:30:00Z,30,-130.81,26396.13,4644.66,8331.02,24137.56,1761.43,39.21,33.06,18.36
2025-09-15T15:00:00Z,31,-559.49,26203.68,4333.5,9574.03,26328.57,526.53,40.02,-2.04,18.72
2025-09-15T15:30:00Z,32,-501.45,26142.24,4567.81,7674.01,25115.44,1208.27,37.07,2.95,18.66
2025-09-15T16:00:00Z,33,-254.5,27662.53,4748.25,7627.17,26351.53,1100.2,41.94,34.71,18.81
2025-09-15T16:30:00Z,34,-196.94,28495.34,4165.05,6733.73,27247.68,1346.33,51.15,50.85,18.77
2025-09-15T17:00:00Z,35,-216.6,29140.6,3843.64,6008.86,27506.02,1615.18,57.09,38.84,19.13
2025-09-15T17:30:00Z,36,-4.93,28854.28,3477.65,5147.14,27253.01,818.85,56.4,47.06,18.98
2025-09-15T18:00:00Z,37,-207.65,29545.47,3949.72,3785.64,27931.47,1448.13,58.47,56.21,18.92
2025-09-15T18:30:00Z,38,106.31,29361.93,4204.04,3175.5,27836.01,1419.3,57.1,73.64,19.16
2025-09-15T19:00:00Z,39,-509.73,29374.48,5247.66,1854.62,28807.96,1069.55,56.79,16.18,19.11
2025-09-15T19:30:00Z,40,294.48,28328.28,4914.96,899.49,26168.38,1128.07,49.34,32.12,18.97
2025-09-15T20:00:00Z,41,436.33,27948.84,5309.73,0.0,26742.09,923.27,56.74,72.44,19.2
2025-09-15T20:30:00Z,42,89.29,27145.56,4498.01,0.0,27198.91,656.89,53.16,58.16,19.41
2025-09-15T21:00:00Z,43,278.79,26706.1,4710.06,0.0,25085.31,1392.64,50.6,48.55,19.54
2025-09-15T21:30:00Z,44,-93.93,25358.12,4663.18,0.0,24685.74,1232.51,44.54,40.22,19.66
2025-09-15T22:00:00Z,45,-423.32,23941.15,4817.14,12.78,22960.54,1263.57,48.97,34.01,19.51
2025-09-15T22:30:00Z,46,-596.08,24824.31,5608.7,72.43,23589.52,1750.9,49.91,39.87,19.34
2025-09-15T23:00:00Z,47,-36.78,24624.71,5283.8,4.56,23516.69,941.43,35.4,23.84,19.05
2025-09-15T23:30:00Z,48,466.91,24068.55,4878.86,37.43,21971.11,1153.84,43.71,61.18,18.92
2025-09-16T00:00:00Z,1,86.01,22625.01,3802.21,15.72,22312.65,206.03,43.82,57.01,18.63
2025-09-16T00:30:00Z,2,-302.69,22786.54,4498.33,44.18,21535.09,1580.54,46.75,32.44,18.34
2025-09-16T01:00:00Z,3,-198.25,22677.68,4397.49,55.06,22448.14,963.67,39.92,27.41,18.26
2025-09-16T01:30:00Z,4,-103.15,22452.75,4313.4,56.95,20328.54,1557.21,36.81,29.13,18.3
2025-09-16T02:00:00Z,5,-38.47,21220.15,4196.7,104.64,20204.74,802.03,34.75,4.51,18.16
2025-09-16T02:30:00Z,6,23.63,21257.14,5260.47,0.0,19350.75,1659.32,44.71,22.48,18.32
2025-09-16T03:00:00Z,7,-378.05,22560.99,5538.49,70.73,21886.2,1749.74,47.08,36.13,17.94
2025-09-16T03:30:00Z,8,-95.81,22127.46,5785.81,0.0,20413.78,1627.02,38.26,27.71,17.31
2025-09-16T04:00:00Z,9,-96.51,22509.41,4889.26,0.0,21072.26,1631.02,45.4,25.69,17.26
2025-09-16T04:30:00Z,10,-184.06,22409.57,6079.2,0.0,21046.86,1492.5,39.35,8.82,16.9
2025-09-16T05:00:00Z,11,587.15,23613.63,5732.0,0.0,19698.54,2471.17,36.75,58.91,16.67
2025-09-16T05:30:00Z,12,719.53,24217.15,6082.89,0.0,23016.2,1386.48,39.38,84.13,16.13
2025-09-16T06:00:00Z,13,968.07,24951.87,6734.44,844.97,22210.67,2650.25,36.61,97.71,15.82
2025-09-16T06:30:00Z,14,880.84,25423.58,6337.53,1767.76,22990.88,1745.8,39.02,64.26,15.4
2025-09-16T07:00:00Z,15,-281.14,26409.3,6241.58,3018.06,25246.83,2557.93,42.79,18.03,15.25
2025-09-16T07:30:00Z,16,-611.16,28160.12,5534.33,3670.44,27215.02,1912.21,43.32,18.07,15.14
2025-09-16T08:00:00Z,17,-343.6,27420.4,5332.24,4680.09,25387.12,2233.98,40.86,31.52,15.17
2025-09-16T08:30:00Z,18,-468.35,27878.0,4861.04,5919.78,26661.29,1317.01,34.63,4.66,15.48
2025-09-16T09:00:00Z,19,-677.43,27168.5,5123.44,5977.78,27128.79,1028.13,38.41,-11.25,15.69
2025-09-16T09:30:00Z,20,-768.11,26662.88,4903.92,5712.76,25001.5,2393.76,41.69,-0.25,15.43
2025-09-16T10:00:00Z,21,-794.04,26000.1,4641.26,9289.65,23368.13,2439.76,26.5,-31.32,15.69
